id,location.city.name,location.city.normalized_name,location.district.name,location.region.name,location.region.normalized_name,title,price,currency,floor_select,furniture,builttype,m,rooms,rent
764727945,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 2 pokojowe blisko centrum z garażem,2000.0,PLN,3,yes,blok,45,two,1
693184164,Lublin,lublin,,Lubelskie,lubelskie,"Komfortowa, w pełni wyposażona kawalerka, ul. Cicha 7, Lublin, Centrum",1950.0,PLN,4,yes,kamienica,19,one,200
670081122,Zamość,zamosc,,Lubelskie,lubelskie,ul. Lwowska 2 pokoje,1500.0,PLN,4,yes,blok,41,two,98
764714810,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę kawalerkę 35m2,1600.0,PLN,Parter,yes,wolnostojacy,35,one,2
762089393,Puławy,pulawy,,Lubelskie,lubelskie,Mieszkanie typu Studio w wysokim standardzie 100% Nowe,1500.0,PLN,4,yes,blok,25,one,1100
753449156,Zamość,zamosc,,Lubelskie,lubelskie,Wynajem Apartament BLOK DOM POKÓJ Stancja Mieszkanie Kawalerka Nocleg,598.0,PLN,3,yes,szeregowiec,100,four,1
752850142,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę mieszkanie Lublin Czechów  63m2   ul.kurantowa 4,2200.0,PLN,Parter,no,blok,63,four,1
765907415,Lublin,lublin,,Lubelskie,lubelskie,"Mieszkanie na czechowie do wynajecia, dwa pokoje, nowe budownictwo",2250.0,PLN,3,yes,blok,32,two,793.99
755948959,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę pokój ul. Fantastyczna 13,735.0,PLN,1,yes,blok,8,four,600
765587304,Lublin,lublin,,Lubelskie,lubelskie,Narutowicza 74; 2 pokoje; 63 m2 / uczelnie w zasięgu spaceru,1600.0,PLN,Parter,yes,kamienica,63,two,200
764700349,Zamość,zamosc,,Lubelskie,lubelskie,Mieszkanie do wynajecia,1800.0,PLN,Parter,yes,blok,55,three,450
764700336,Chełm,chelm,,Lubelskie,lubelskie,Mieszkanie 3 pokojowe do wynajęcia,1600.0,PLN,4,yes,blok,53,three,420
757724732,Chełm,chelm,,Lubelskie,lubelskie,Wynajmę umeblowane mieszkanie 3 pokoje 49m2  I AWP,2000.0,PLN,2,yes,blok,49,three,600
764674409,Dęblin,deblin,,Lubelskie,lubelskie,Mieszkanie do wynajęcia,1200.0,PLN,3,yes,blok,45,three,1
673741903,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 3 pokoje dla 4 osób Nadbystrzycka koło Politechniki,2200.0,PLN,Parter,yes,blok,67,three,200
758603470,Lublin,lublin,,Lubelskie,lubelskie,3-pokojowe mieszkanie w nowym budownictwie,2400.0,PLN,1,yes,blok,60,three,250
764665553,Adamów,adamow_2217,,Lubelskie,lubelskie,Mieszkanie do wynajecia. Rezerwacja,1400.0,PLN,1,yes,wolnostojacy,44.5,two,350
764659689,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie do wynajęcia 34m 2 pok ul. Kwarcowa,2200.0,PLN,4,yes,blok,34,two,600
755485250,Międzyrzec Podlaski,miedzyrzec-podlaski,,Lubelskie,lubelskie,Mieszkanie wynajmę,1100.0,PLN,2,yes,blok,35,two,1
643127733,Zamość,zamosc,,Lubelskie,lubelskie,Wynajmę przytulne 3 pokojowe słoneczne mieszkanie,1500.0,PLN,2,yes,blok,56,three,1
737167358,Zamość,zamosc,,Lubelskie,lubelskie,! Wyremontowane mieszkanie 90m2 Umeblowane Bezczynszowe !,2200.0,PLN,2,yes,wolnostojacy,45,three,1
757869403,Lublin,lublin,,Lubelskie,lubelskie,3 pokoje | Czuby | zielone |świetna komunikacja do centrum | 67 mkw,2960.0,PLN,1,yes,blok,67,three,350
689172883,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie do wynajęcia,1900.0,PLN,1,yes,apartamentowiec,30,one,550
764647858,Puławy,pulawy,,Lubelskie,lubelskie,Do wynajęcia kawalerka,1250.0,PLN,2,yes,blok,25,one,250
764629929,Puławy,pulawy,,Lubelskie,lubelskie,"Wynajmę mieszkanie, 3 pokoje + salon z kuchnią, 2 piętro.",2200.0,PLN,2,yes,blok,60,four,1
764626749,Łuków,lukow,,Lubelskie,lubelskie,Wynajmę mieszkanie,650.0,PLN,Parter,no,blok,11,one,200
694738115,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę mieszkanie 33 m ul Krochmalna,1500.0,PLN,4,yes,kamienica,33,two,1
661336207,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Kawalerka do wynajęcia. Okolice PKP,700.0,PLN,2,yes,blok,33,one,350
680303622,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Wynajmę mieszkanie M4 ul Kopernika w Białej Podlaskiej,1500.0,PLN,1,yes,blok,64,four,1
697140165,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 2 pokoje Braci Wieniawskich 6 Czechów Południowy,1650.0,PLN,3,yes,blok,39,two,
759013714,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę 2-pokojowe mieszkanie w nowym bloku,2400.0,PLN,2,yes,blok,40,two,
764588605,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 64.5 m2 + garaż ul.Organowa,2800.0,PLN,,yes,blok,64.5,three,
758267053,Lublin,lublin,,Lubelskie,lubelskie,"Kawalerka do wynajęcia LSM, od zaraz, minimum 1,5 roku,",1300.0,PLN,2,yes,blok,30,one,336.53
762259179,Szerokie,szerokie,,Lubelskie,lubelskie,Mieszkanie trzypokojowe na oddzielnej kondygnacji OPŁATY W CENIE,2400.0,PLN,2,yes,wolnostojacy,60,three,2400
765506180,Dęblin,deblin,,Lubelskie,lubelskie,Wynajmę 3 pokojowe mieszkanie,1800.0,PLN,1,yes,blok,45,three,640
764580932,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę kawalerkę dziewanny,1400.0,PLN,1,yes,blok,33,one,400
764580599,Zamość,zamosc,,Lubelskie,lubelskie,Wynajmę mieszkanie w Centrum Zamościa ul. Partyzantów,1200.0,PLN,6,yes,wolnostojacy,60,two,100
764576195,Lublin,lublin,,Lubelskie,lubelskie,"5 pokojowe, Czechów, blisko Uniwersytetu Medycznego i centrum",3600.0,PLN,1,yes,blok,58,four,426
761812679,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 41m ul. Klonowica Lublin,2200.0,PLN,1,yes,blok,41,one,2500
764563149,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 3-pokojowe 48m2 ul. Herberta,2200.0,PLN,Parter,no,blok,48,three,1
764559019,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Wynajmę mieszkanie ul. Kąpielowa 2 pokoje,1000.0,PLN,4,yes,blok,32,two,360
761247247,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Wynajmę pokoje ul. Łukaszyńska,380.0,PLN,4,yes,blok,69,four,200
764545470,Zemborzyce Podleśne,zemborzyce-podlesne,,Lubelskie,lubelskie,"Mieszkanie 2-pokojowe, Lublin Wrotków",1600.0,PLN,6,yes,blok,35,two,400
758186222,Lublin,lublin,,Lubelskie,lubelskie,Kawalerka do wynajęcia,1500.0,PLN,3,yes,blok,28,one,300
482099722,Lublin,lublin,,Lubelskie,lubelskie,do wynajęcia mieszkanie 2 pokoje 45m2 ul. Milenijna Czechów Południowy,1900.0,PLN,Parter,yes,blok,45,two,1
765471321,Świdnik,swidnik,,Lubelskie,lubelskie,Odnowione mieszkanie na wynajem kawalerka w bloku,1000.0,PLN,1,yes,blok,29,one,1
754502376,Zamość,zamosc,,Lubelskie,lubelskie,"Mieszkanie do wynajęcia w bloku-ul. Młyńska 6e, Zamość",1800.0,PLN,Parter,yes,blok,37,two,175
734357433,Nałęczów,naleczow,,Lubelskie,lubelskie,Apartament z dwoma sypialniami,2500.0,PLN,2,yes,blok,50,three,1
736031454,Lublin,lublin,,Lubelskie,lubelskie,Kawalerka Lsm Pana Tadeusza,1700.0,PLN,5,yes,blok,28,one,300
705540833,Lublin,lublin,,Lubelskie,lubelskie,NOWY Apartament - ul. LESZCZYŃSKIEGO - Active Residence - BEZ PROWIZJI,3100.0,PLN,Parter,yes,apartamentowiec,40,two,270
698381710,Chełm,chelm,,Lubelskie,lubelskie,mieszkanie 2 pokoje,1100.0,PLN,3,yes,szeregowiec,55,two,500
764527029,Chełm,chelm,,Lubelskie,lubelskie,Mieszkanie do wynajęcia w centrum,1400.0,PLN,6,yes,blok,47.68,two,480
709849628,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie salon z aneksem kuch.+sypialnia+miejsce parkingowe w garażu,1400.0,PLN,2,no,blok,34,two,300
758714111,Radzyń Podlaski,radzyn-podlaski,,Lubelskie,lubelskie,Wynajmę mieszkanie dwu pokojowe w Radzyń Podlaski kawalerka kwatery,1250.0,PLN,1,yes,blok,34,two,100
764523168,Lublin,lublin,,Lubelskie,lubelskie,Зніму 3-кімнатну квартиру,1500.5,PLN,5,yes,blok,45,three,1
763171182,Lublin,lublin,,Lubelskie,lubelskie,"Mieszkanie 5 pokojowe, 101 m2, Wysoki standard, Czuby-Węglin",4900.0,PLN,4,yes,blok,101,four,1
764517694,Dęblin,deblin,,Lubelskie,lubelskie,Mieszkanie wiślana,1600.0,PLN,3,yes,blok,48,three,1
752613451,Hrubieszów,hrubieszow,,Lubelskie,lubelskie,Wynajmę mieszkanie  63m2 3 piętro ul.Gródecka40F,1300.0,PLN,Parter,yes,blok,63,two,2500
764887303,Puławy,pulawy,,Lubelskie,lubelskie,Wynajem lokalu Pulawy,2500.0,PLN,6,no,szeregowiec,77,one,200
691543557,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę mieszkanie,2200.0,PLN,Parter,yes,blok,47,two,300
760249689,Lublin,lublin,,Lubelskie,lubelskie,"Nowy,luksusowo wykończony apartament Czechów, przy UM",4500.0,PLN,Parter,yes,apartamentowiec,60,three,1
764507461,Biłgoraj,bilgoraj,,Lubelskie,lubelskie,Do wynajecia nowe mieszkanie 3 pokoje,1800.0,PLN,1,yes,blok,60,three,1
764263374,Puławy,pulawy,,Lubelskie,lubelskie,mieszkanie do wynajęcia,1400.0,PLN,2,yes,blok,35,two,290
758738560,Kraśnik,krasnik,,Lubelskie,lubelskie,Mieszkanie do wynajęcia. Kawalerka 34 m. Wyszyńskiego.,900.0,PLN,2,yes,blok,34,one,400
764490729,Łuków,lukow,,Lubelskie,lubelskie,Wynajmę mieszkanie przy ul. Brzóski Łuków,1500.0,PLN,1,yes,blok,45,two,400
764489191,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 2-pokojowe obok uniwersytetu medycznego,1950.0,PLN,Parter,yes,blok,40,two,1
672577191,Lublin,lublin,,Lubelskie,lubelskie,"LUBLIN Mieszkanie dwupokojowe Legionowa, Wieniawa",1400.0,PLN,2,yes,blok,39,two,500
603568265,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę piękne mieszkanie w centrum ul. Wschodnia .UMCS,2900.0,PLN,7,yes,blok,55,two,1
761270935,Lublin,lublin,,Lubelskie,lubelskie,"Aleje Racławickie ,Centrum, KUL , UMCS ,Miasteczko Akademickie",2200.0,PLN,3,yes,blok,51,three,650
764468095,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie do wynajęcia 85 m2,2200.0,PLN,1,yes,apartamentowiec,85,three,1
637789639,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Wynajmę mieszkanie,1300.0,PLN,7,yes,blok,60,three,1
759666003,Zamość,zamosc,,Lubelskie,lubelskie,! Wyremontowane mieszkanie 90m2 trzypokojowe Umeblowane Bezczynszowe !,2200.0,PLN,5,yes,wolnostojacy,90,three,1800
764207918,Lublin,lublin,,Lubelskie,lubelskie,"Mieszkanie- kawalerka, ul. Śliwińskiego, Czechów Północny",2000.0,PLN,6,yes,pozostale,27,one,1
765920633,Lublin,lublin,,Lubelskie,lubelskie,KAWALERKA blisko centrum do wynajęcia,1800.0,PLN,2,yes,apartamentowiec,27,one,500
764461780,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 2 pokoje,2300.0,PLN,1,yes,blok,50,two,440
757869403,Lublin,lublin,,Lubelskie,lubelskie,3 pokoje | Czuby | zielone |świetna komunikacja do centrum | 67 mkw,2960.0,PLN,1,yes,blok,67,three,1
764445693,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę 2 pokojowe mieszkanie,2000.0,PLN,2,no,blok,49,two,650
764442698,Włodawa,wlodawa,,Lubelskie,lubelskie,Dwupokojowe mieszkanie do wynajęcia,900.0,PLN,4,yes,blok,53,two,352
764440229,Chełm,chelm,,Lubelskie,lubelskie,Wynajmę mieszkanie,1500.0,PLN,Parter,yes,wolnostojacy,30,two,1
764435766,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Wynajmę mieszkanie 3 pokojowe,1300.0,PLN,4,yes,blok,49,three,70
663918264,Chełm,chelm,,Lubelskie,lubelskie,Wynajem mieszkania,1100.0,PLN,1,yes,blok,38,one,80
667401872,Hrubieszów,hrubieszow,,Lubelskie,lubelskie,Mieszkanie centrum Hrubieszów - Wynajem,500.0,PLN,Parter,yes,kamienica,21,two,1
756032970,Lublin,lublin,,Lubelskie,lubelskie,Wolny pokoj Lsm Kazimierza Wielkiego,550.0,PLN,7,yes,blok,50,four,50
649688348,Dęblin,deblin,,Lubelskie,lubelskie,Mieszkanie oś. Staszica,1200.0,PLN,2,yes,blok,30,two,1000
765933485,Lublin,lublin,,Lubelskie,lubelskie,Centrum Miasta Od zaraz  Wynajmę,2500.0,PLN,Parter,yes,blok,58,three,1
759988476,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie dla studentów,1400.0,PLN,1,yes,blok,40,two,334
763975296,Lublin,lublin,,Lubelskie,lubelskie,Nowoczesny apartament w sercu miasta,4799.0,PLN,3,yes,blok,125,four,3500
764417789,Podzamcze,podzamcze_122763,,Lubelskie,lubelskie,Wynajme mieszkanie w szeregowcu -bezczynszowe,1800.0,PLN,2,yes,szeregowiec,60,three,260
687144690,Lublin,lublin,,Lubelskie,lubelskie,!!! Klimatyzowany apartament z dużym tarasem !!! Botanik,2300.0,PLN,3,yes,apartamentowiec,45,two,400
764411975,Lublin,lublin,,Lubelskie,lubelskie,"lokal biurowy, 90mkw, Wojciechowska/Al.Kraśnicka,",3500.0,PLN,1,no,pozostale,90,two,475
760743682,Lublin,lublin,,Lubelskie,lubelskie,"Mieszkanie RETRO 35 mkw, Wieniawa, Lublin",2300.0,PLN,,yes,blok,35,two,250
741257932,Chełm,chelm,,Lubelskie,lubelskie,Mieszkanie do wynajęcia 1 Piętro ul. Wolności 39,1300.0,PLN,,yes,blok,44,two,251
761832613,Lublin,lublin,,Lubelskie,lubelskie,"Chodźki 25, 3 sypialnie plus salon z kuchnią",3352.0,PLN,,yes,blok,61.4,three,1
761868583,Lublin,lublin,,Lubelskie,lubelskie,"Centrum, ul. Wschodnia, wolne od Lipca.",1800.0,PLN,,yes,kamienica,30,one,
758671350,Lublin,lublin,,Lubelskie,lubelskie,"Atrakcyjne mieszkanie, 1 sypialnia z salonem i kuchnią",2390.0,PLN,,yes,blok,40,two,
764390208,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Wynajme mieszkanie,1500.0,PLN,,yes,blok,43,two,
765708897,Lublin,lublin,,Lubelskie,lubelskie,"Kawalerka 20m, LSM Pana Tadeusza wynajmę",1400.0,PLN,7,yes,blok,20,one,250
699623760,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę samodzielny pokój,600.0,PLN,1,yes,wolnostojacy,20,one,150
763454589,Lublin,lublin,,Lubelskie,lubelskie,Pokój LSM Apartamentowiec Lublin!,850.0,PLN,5,yes,apartamentowiec,32,two,1
764363199,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Wynajmę mieszkanie ul. Sidorska przy PSW,1200.0,PLN,3,yes,blok,62,three,800
764360657,Zamość,zamosc,,Lubelskie,lubelskie,"Lokal na mieszkanie lub biuro 47,7m2",1800.0,PLN,1,no,wolnostojacy,47.7,two,1
764357691,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 4 pokojowe blisko Uczelni / Czechów,2500.0,PLN,3,no,blok,58,four,500
700306344,Lublin,lublin,,Lubelskie,lubelskie,Wynajme pokoj stancje ul. Organowa,700.0,PLN,4,yes,blok,56,three,700
764356890,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 4 pokojowe po  / LSM,2500.0,PLN,2,no,blok,58,four,500
761680645,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę kawalerkę,1500.0,PLN,3,yes,szeregowiec,27,one,1
625910708,Lublin,lublin,,Lubelskie,lubelskie,wynajem kawalerki lublin,1500.0,PLN,Parter,yes,blok,23,one,1
652325353,Lublin,lublin,,Lubelskie,lubelskie,"Mieszkanie na osiedlu Poręba, 3 pokoje, nowe budownictwo",2400.0,PLN,4,yes,blok,60,three,1
703720332,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Mieszkanie do wynajęcia blisko AWF!!!,500.0,PLN,2,yes,blok,18,two,1
745490362,Lublin,lublin,,Lubelskie,lubelskie,"Duży pokój do wynajęcia, Lublin centrum",700.0,PLN,Parter,yes,kamienica,24,two,1
759353354,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie do wynajecia,1250.0,PLN,6,yes,szeregowiec,33,one,1
691543557,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę mieszkanie,2200.0,PLN,4,yes,blok,47,two,200
765737791,Lublin,lublin,,Lubelskie,lubelskie,"Ładny pokój 11m2, balkon, blisko uczelni, centrum",720.0,PLN,1,yes,blok,11,two,1
764331396,Lublin,lublin,,Lubelskie,lubelskie,Przytulne mieszkanie na porębie,1400.0,PLN,2,yes,blok,38,two,390
764327405,Lublin,lublin,,Lubelskie,lubelskie,"Pokój 1-osobowy do wynajęcia, spokojna okolica",700.0,PLN,Parter,yes,blok,10,three,1
764327080,Lublin,lublin,,Lubelskie,lubelskie,Kawalerka Lublin LSM,1600.0,PLN,Parter,yes,blok,20,one,190
716529678,Świdnik,swidnik,,Lubelskie,lubelskie,"Wynajmę 2-Pokojowe mieszkanie 45m² Świdnik os. Polesie, ul. Klonowa",1500.0,PLN,8,yes,blok,45,two,450
676654801,Łęczna,leczna,,Lubelskie,lubelskie,Mieszkanie do wynajęcia,1100.0,PLN,1,yes,blok,40,two,500
709476585,Tomaszów Lubelski,tomaszow-lubelski,,Lubelskie,lubelskie,Wynajmę mieszkanie.,1200.0,PLN,2,yes,blok,32,one,1
760881614,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę kawalerkę z miejscem postojowym w garażu podziemnym,1800.0,PLN,1,yes,blok,28,one,1
679834992,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie dwupokojowe 65 m2 Konstantynów ul. Powstania Styczniowego,1900.0,PLN,5,yes,wolnostojacy,65,two,700
755554892,Lublin,lublin,,Lubelskie,lubelskie,CENTRUM 3-pokojowe mieszkanie do wynajęcia z miejscem PARKINGOWYM,3000.0,PLN,4,yes,apartamentowiec,75,three,650
761602990,Lublin,lublin,,Lubelskie,lubelskie,Komfortowe 2 pok. mieszkanie przy ul. Dolińskiego - Wiktoryn,2300.0,PLN,3,yes,blok,38,two,1
761774700,Lublin,lublin,,Lubelskie,lubelskie,Kawalerka umeblowana do wynajęcia- FELIN ul. Jagiełły -bezpośrednio!.,1600.0,PLN,1,yes,blok,33,one,1
765571515,Lublin,lublin,,Lubelskie,lubelskie,Ścisłe Centrum Lublin Mieszkanie 2 Pokojowe Do Wynajęcia,1600.0,PLN,3,yes,kamienica,52,two,1
765506180,Dęblin,deblin,,Lubelskie,lubelskie,Wynajmę 3 pokojowe mieszkanie,1800.0,PLN,4,yes,blok,45,three,640
764298664,Chełm,chelm,,Lubelskie,lubelskie,"Wynajem mieszkania 3-pokojowego, ul. Lutosławskiego",1500.0,PLN,4,no,blok,53.6,three,400
758088078,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 2 pokojowe z miejscem postojowym ul. W. Grabskiego 25d,2000.0,PLN,4,yes,blok,39,two,350
764292670,Chełm,chelm,,Lubelskie,lubelskie,wynajem,1000.0,PLN,Parter,yes,blok,39,one,1000
764292282,Chełm,chelm,,Lubelskie,lubelskie,Wynajme mieszkanie,1000.0,PLN,Poddasze,yes,blok,39,one,1000
764285598,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę mieszkanie w centrum Lublina,2500.0,PLN,Parter,no,kamienica,78,three,240
764284794,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę kawalerkę,1100.0,PLN,4,yes,blok,25,one,1
754800085,Lublin,lublin,,Lubelskie,lubelskie,"Wynajmę mieszkanie 4 pokoje nieumeblowane, Zgodna boczna Łęczyńskiej",2800.0,PLN,3,no,apartamentowiec,68,four,1
764274609,Lublin,lublin,,Lubelskie,lubelskie,Kawalerka na wynajem,1500.0,PLN,3,yes,blok,31.5,two,390
761638437,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę komfortowe mieszkanie - Lublin Centrum - Os. Niepodległości.,3000.0,PLN,2,yes,blok,50,four,1
699364104,Kock,kock,,Lubelskie,lubelskie,Wynajmę mieszkanie 2-pokojowe  Centrum Śródmieście Lublin,1500.0,PLN,3,yes,kamienica,47.5,two,1
705855771,Lublin,lublin,,Lubelskie,lubelskie,"Pokój dwuosobowy, Ponikwoda",1300.0,PLN,1,yes,wolnostojacy,24,three,1
737167358,Zamość,zamosc,,Lubelskie,lubelskie,! Wyremontowane mieszkanie 90m2 Umeblowane Bezczynszowe !,2200.0,PLN,2,yes,wolnostojacy,45,three,1
686882644,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 3 pokoje 60 m2 LSM Lublin ul. BOLESŁAWA CHROBREGO,2500.0,PLN,1,yes,blok,60,three,1
764274986,Lublin,lublin,,Lubelskie,lubelskie,Niedrogie mieszkanie 2-pokojowe,1700.0,PLN,1,yes,pozostale,38,two,1
761737405,Zamość,zamosc,,Lubelskie,lubelskie,Kawalerka do wynajęcia,1300.0,PLN,1,yes,apartamentowiec,33,one,490
761745405,Lublin,lublin,,Lubelskie,lubelskie,"Mieszkanie 2 pokojowe 58 m2, ul. Grażyny (LSM)",1700.0,PLN,Parter,yes,blok,58,two,300
761213839,Radzyń Podlaski,radzyn-podlaski,,Lubelskie,lubelskie,Wynajmę Mieszkanie,1200.0,PLN,2,yes,blok,45,two,2200
755651245,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie Centrum,2200.0,PLN,1,yes,kamienica,49,two,390
764258041,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Dwupokojowe mieszkanie przy ul. Janowskiej 78,1000.0,PLN,4,yes,blok,49.8,two,1600
670008078,Zamość,zamosc,,Lubelskie,lubelskie,Mieszkanie w Zamościu,1350.0,PLN,3,yes,blok,48,two,500
764253328,Lublin,lublin,,Lubelskie,lubelskie,Polecam na wynajem 2 pokoje przy ul. Dziewanny,1990.0,PLN,1,yes,blok,49,two,1
704284819,Lublin,lublin,,Lubelskie,lubelskie,Mieszkania 2 pokoje LSM miasteczko akademickie,1600.0,PLN,4,yes,blok,34,two,1
695294093,Chełm,chelm,,Lubelskie,lubelskie,Oficyna do wynajęcia,500.0,PLN,3,yes,wolnostojacy,35,two,120
755948959,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę pokój ul. Fantastyczna 13,735.0,PLN,4,yes,blok,8,four,320
659211134,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 2pok ul. Szafirowa garaż budynek 2020!,2500.0,PLN,2,yes,blok,38,two,430
765616328,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Wynajmę mieszkanie ul.Podmiejska blok 2020r. 1500zł,1500.0,PLN,2,yes,blok,36,two,500
764231742,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę mieszkanie,1400.0,PLN,7,yes,blok,35,two,1200
764220949,Lublin,lublin,,Lubelskie,lubelskie,"Zachodnia 1,Rury,3oddz. pokoje,balkon,0%PROWIZJI",1650.0,PLN,2,yes,blok,53,three,1
764217308,Chełm,chelm,,Lubelskie,lubelskie,"Mieszkanie 2 pokoje ul. Połaniecka 6, II-gie piętro. Od 1-go lipca",1400.0,PLN,Parter,yes,blok,50,two,1
764216533,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie jednopokojowe 32m2,1200.0,PLN,2,yes,blok,32,one,200
764207918,Lublin,lublin,,Lubelskie,lubelskie,"Mieszkanie- kawalerka, ul. Śliwińskiego, Czechów Północny",2000.0,PLN,,yes,pozostale,27,one,125
654961429,Lublin,lublin,,Lubelskie,lubelskie,komfortowe mieszkanie w centrum miasta,1800.0,PLN,,yes,kamienica,60,three,
664595012,Świdnik,swidnik,,Lubelskie,lubelskie,Wynajmę komfortowe mieszkanie w nowym bloku,2500.0,PLN,,yes,blok,60,three,
764192294,Chełm,chelm,,Lubelskie,lubelskie,"Wynajmę mieszkanie w atrakcyjnej lokalizacji, 66 m2, od września",1400.0,PLN,,yes,kamienica,66,two,
764188315,Lublin,lublin,,Lubelskie,lubelskie,"Unia Art Residence, wynajem mieszkanie, lokal Faktura VAT",3500.0,PLN,,,,,,
762259179,Szerokie,szerokie,,Lubelskie,lubelskie,Mieszkanie trzypokojowe na oddzielnej kondygnacji OPŁATY W CENIE,2400.0,PLN,2,yes,wolnostojacy,60,three,2400
686882644,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 3 pokoje 60 m2 LSM Lublin ul. BOLESŁAWA CHROBREGO,2500.0,PLN,3,yes,blok,60,three,1
765506180,Dęblin,deblin,,Lubelskie,lubelskie,Wynajmę 3 pokojowe mieszkanie,1800.0,PLN,1,yes,blok,45,three,640
764174812,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie do wynajęcia - miasteczko akadem Politechnika KUL UMCS UP,1800.0,PLN,2,yes,blok,35,two,5
764172968,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 4 pokojowe ul. Fantastyczna,1800.0,PLN,Parter,yes,blok,70,four,1
746390582,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie nowe na wynajem,2100.0,PLN,5,yes,apartamentowiec,33,one,380
626695054,Lublin,lublin,,Lubelskie,lubelskie,Komfortowe mieszkanie,2000.0,PLN,1,yes,pozostale,60,two,1
692728043,Lublin,lublin,,Lubelskie,lubelskie,Apartament Śródmieście 40m2 z tarasem + parking (wrzesień),3100.0,PLN,5,yes,apartamentowiec,40,two,1
590592195,Dęblin,deblin,,Lubelskie,lubelskie,Wynajme mieszkanie w Centrum Dęblina,1150.0,PLN,Parter,yes,szeregowiec,40,one,10
764155619,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie na LSM blisko Miasteczka Akademickiego,2100.0,PLN,9,yes,blok,50,three,450
643136880,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Mieszkanie do wynajęcie,900.0,PLN,1,yes,blok,36,two,450
758121186,Zamość,zamosc,,Lubelskie,lubelskie,Wynajmę mieszkanie 3 pokoje,1400.0,PLN,1,yes,blok,64,three,700
764148109,Radzyń Podlaski,radzyn-podlaski,,Lubelskie,lubelskie,Wynajmę 3-pokojowe mieszkanie,1300.0,PLN,3,yes,blok,50,three,480
763975296,Lublin,lublin,,Lubelskie,lubelskie,Nowoczesny apartament w sercu miasta,4799.0,PLN,4,yes,blok,125,four,1000
764473015,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 2 pokoje + salon z aneksem kuchennym - CENTRUM,2200.0,PLN,Parter,yes,kamienica,75,two,300
765612174,Lublin,lublin,,Lubelskie,lubelskie,"Wynajmę mieszkanie 49 m2, dwa pokoje Felin Lublin",1800.0,PLN,3,yes,blok,50,two,270
